,Temp,Grid,S_L,Y_IXC8H18,Y_CO,Y_O2,Y_NO,Y_CO2,Y_H2O,HRR,C_P,lambda
103,1330.5178418625528,0.0100078125,1.0472246491541162,0.0026658099842118014,0.030146054267041606,0.1206137145453885,2.6958803033567e-06,0.04937262136311368,8.887949883717679e-06,1124770780.5184278,1338.792600123628,0.08955584872547469
104,1347.8003953669754,0.010013281249999999,1.0618091748215301,0.00206291911322911,0.030679561591973395,0.1187486530534468,2.7694038510108918e-06,0.05066774064622033,1.0157073729643164e-05,1258204594.7146864,1339.5936877006131,0.09059054814448644
105,1364.8517119518367,0.01001875,1.076175828006763,0.0015612466428223213,0.031198169329796785,0.11688546323246565,2.8449101174284054e-06,0.051976942042286194,1.1553809234869154e-05,1398393398.7511287,1340.4000636083492,0.09160874305032807
106,1381.6301507026194,0.01002421875,1.0902878442223183,0.001153831006563288,0.03169900368245682,0.11502763784585374,2.9225658569405555e-06,0.053299148337388406,1.3079764491876769e-05,1543054289.7343059,1341.2153631711383,0.09260813089914396
107,1398.0933016079516,0.010029687499999999,1.1041089148793766,0.000831467620860753,0.03217906753332365,0.11317894508135218,3.002536486937113e-06,0.054633214694125576,1.473463685111246e-05,1689308567.474717,1342.0404343231662,0.09358641117370278
108,1414.1988290358513,0.01003515625,1.1176037550696636,0.0005833771343595287,0.032635278497817236,0.11134337263014969,3.084980786929227e-06,0.05597792602072445,1.6516080670218826e-05,1833801564.1974568,1342.8737617423355,0.09454132826213402
109,1429.9054223725138,0.010040625,1.1307386813790836,0.00039797207951198024,0.033064514437446124,0.10952505998540082,3.170045183820614e-06,0.05733199277177901,1.8419631336226297e-05,1972897009.9877515,1343.7120706072335,0.09547071771282581
110,1445.1737936649386,0.010046093749999999,1.143482182286974,0.00026363051074271797,0.0334636661941492,0.10772822291763418,3.2578578783970764e-06,0.058694046268640485,2.043869470880168e-05,2102921875.7208195,1344.5510256201399,0.09637255327253746
111,1459.9676513110514,0.0100515625,1.1558054627257397,0.00016938478765086068,0.0338296969515795,0.10595707445553607,3.348523104779608e-06,0.06006263502345042,2.2564611393820167e-05,2220422215.2136073,1345.3859237452302,0.09724499180314465
112,1474.2545801362642,0.010057031249999999,1.167682944107017,0.00010545115699583253,0.03415970711343189,0.10421574642383104,3.4421158270437725e-06,0.061436223658956,2.4786803489614398e-05,2322386759.5003147,1346.2122877413485,0.09808641332179814
113,1488.0067714320624,0.010062499999999999,1.1790927028001312,6.355736623127328e-05,0.034451002921716226,0.10250821481927597,3.5386771624897134e-06,0.06281319578346566,2.7093006597101845e-05,2406403892.498307,1347.0262942315694,0.09889545398202043
114,1501.2015685604101,0.01006796875,1.190016832424402,3.706313862873274e-05,0.03470116630563664,0.10083823132085173,3.6382107814737546e-06,0.06419186165533432,2.946958202392214e-05,2470737455.33503,1347.8250085070838,0.09967103068225142
115,1513.821817916347,0.010073437499999999,1.2004417189315042,2.090232235129624e-05,0.03490812279506556,0.09920926232822147,3.7406804757477523e-06,0.06557047078963774,3.19018946741655e-05,2514328871.1651335,1348.6064385314419,0.10041235689470523
116,1525.856035510432,0.010078906249999998,1.21035822063778,1.139803145135714e-05,0.0350702039054626,0.09762443631355208,3.846009019604907e-06,0.06694722899380087,3.4374733407558744e-05,2536749281.255845,1349.3694496614512,0.10111895005362664
117,1537.2984115559796,0.010084375,1.2197617487551233,6.009624129055762e-06,0.0351862003231831,0.09608650000480681,3.95407837852412e-06,0.06832031881331152,3.6872744967604297e-05,2538130108.083186,1350.1135961958623,0.10179063126881432
118,1548.1486790496742,0.010089843749999999,1.2286522464620933,3.0643279897971955e-06,0.035255402539591876,0.09459778389936892,4.064731253603205e-06,0.06968792209572121,3.938085130862116e-05,2519094448.5688286,1350.8389240318954,0.10242751826257085
119,1558.4118692964976,0.010095312499999998,1.237034067390668,1.5116999239894523e-06,0.03527762626983151,0.09316017766108531,4.177773888929459e-06,0.07104824333408549,4.188462336980718e-05,2480699735.4776177,1351.5457856840526,0.10303001234054544
120,1568.0979719108718,0.01010078125,1.2449157569287133,7.219152940511731e-07,0.03525322095478604,0.09177511592139459,4.292980013640988e-06,0.0723995325656473,4.437059096797324e-05,2424390573.4762044,1352.2346915322357,0.10359878006761913
